ax,ay,az,gx,gy,gz
-0.10087755383217428,-0.023960585759255623,-10.373989987443865,-2.970298712496463,4.127525106742297,3.190725188214422
0.6817458461111788,0.5628388798331997,-10.102877880027926,-7.901766085188817,-2.5406124387849647,9.737344816298112
0.05195935692451703,0.38599860334989466,-10.656928351438767,8.224639988769253,-2.00322167021985,-5.095675823699979
0.9893653644078602,0.634320782716066,-10.703784604484646,-5.353735574293696,-5.654494202659454,9.338863148192452
0.6427749964019138,0.06321138424551942,-10.34056066142665,-8.902361459059486,-1.2482082456935766,2.891639132185623
1.2255303147625618,-0.9886034339766314,-9.043746895837963,-5.308251288275114,-6.058749302179467,-2.1783805209815865
-0.03723081275315321,-0.39483241612239384,-9.948415869698792,-9.36686394674297,-5.337277936194893,-3.1399544998806492
-0.24200890293808142,0.3737579782552696,-8.278786426421135,-8.012560984072747,3.885258188836368,-4.023636972678999
0.9475114540287705,-0.5283549772979126,-9.496101350351806,1.0898740454377964,5.831766346164882,7.599653697865395
0.27271840560680427,0.6681275408694951,-8.546685812576074,-0.2200923485041808,-6.146656810988169,-5.99548280443655
0.37004129987339596,-1.082660381960579,-9.081947980370233,-1.9578957836538669,-6.479244855308039,-1.1382311323005827
0.8185287475152552,-1.0367053888850741,-8.82798816341489,13.953879627805176,-8.235577297567,-6.665712337844364
0.4075952607237903,0.2449425172450786,-9.837878830236251,-1.0027798942292403,-6.981521072557905,-2.4818929359977204
-0.4315377138541836,-0.8892428014611901,-8.148777039796139,18.110769427320847,6.891378260261886,11.720920149630292
-0.27542335770843196,-0.4639673527482434,-7.446386986036321,19.17565230964646,1.2664530916539236,-6.801141234029053
1.3584312628498147,-1.1930183183737686,-7.245795023048017,25.183464246671164,-12.141509419538263,11.287370375358966
1.4082202798592003,-0.8714934207973617,-8.805870477101003,19.18345621465454,-0.40471347767050503,-6.204955379180482
0.8811192518697699,-0.575107545220735,-8.569140159472418,18.353760794211592,-3.6921735847620742,-8.096674139421335
0.743039295138171,-0.341359778184958,-8.813120914217237,26.454544814181013,-6.284287265959744,-3.7546686798750257
-0.977201412141117,-1.694451278463113,-9.458686014091228,28.82826603933514,1.1924405884305003,1.9223538435448753
0.08119205342536356,-1.5728590904947066,-8.331277038962174,28.912887795652477,-8.56159728803934,-0.5656621772168097
1.0307362716900306,-0.719050826499245,-8.899930946131368,20.362554766891094,-5.642677433567362,-4.804588708645833
0.14155806126347165,-0.5631079234835772,-8.761368072253617,29.922484943949776,-12.546966191682671,-4.495784075644688
1.107889487463205,-2.192631547615053,-9.087874822233447,33.52997879509492,1.0431965204178857,7.423796603002459
1.2256249369769818,-2.4314952118335884,-9.559345789527201,29.218695398465893,-6.294814091140526,-3.0459202331064232
1.1631173065983886,-1.5423481337561338,-8.791786451758483,27.55300278487835,-13.73833596234715,-1.9671080092007753
0.7111901286036276,-1.2106876201424295,-8.965494166180013,32.73054400388538,-0.8053913795436061,-1.1151694331999082
0.7982648371120251,-2.795029860411077,-9.662744205566867,41.29449363029416,14.913355258627089,-14.278467318715656
-0.6956784937770218,-1.0877128690252738,-8.559956423455187,37.20001810781116,13.511371827397513,-6.57564917080655
0.3756270188778339,-2.7696695757644094,-9.46062841564179,38.44730440610567,17.077987245101028,-4.923764004557607
1.2728728091948924,-1.48491284946965,-9.93046384330535,20.5913427997276,7.664228965668286,-6.9233523570758475
2.170196889440067,-1.973232389916371,-10.016238426271144,35.49961453325483,18.867701904686545,-9.67274555199615
1.7201407497715688,-2.6957102215229587,-8.513855012091115,33.63425037546026,11.193045819231163,-18.171957607668006
0.3902766355484749,-2.7695889335128445,-9.086366133299459,28.239092345234994,10.77290968722346,-4.8714384004895335
1.251880455008513,-3.1971214589155057,-8.596543783458108,35.03476644609333,-3.1985126992978046,-8.644220298060045
