ax,ay,az,gx,gy,gz
0.1524995352824352,-2.1743061343007817,-10.330894316607003,-8.747950068627034,-10.65882199195427,-7.968090543267151
-0.6406617027649,-2.4098026302726145,-9.639482999835693,-0.17450361787058455,-2.553164994311214,0.17052727917497235
0.10659458982043946,-3.4298040782435066,-9.76615136343483,-15.07771383145711,-0.7111922603155638,10.955300362792924
-0.8024767980505291,-3.4836500738354648,-8.096888230526325,2.3333880874419934,-11.835708988332996,7.725516963474837
0.41226084735263324,-3.7112726712339112,-8.49362370261358,-15.256601619891594,-18.44284300013721,1.6314572323061336
-1.416437101822665,-3.7577135088974245,-5.306401840959997,-7.0594527006830905,-16.046733428539685,12.88917290479598
-0.1220335897261513,-3.2904353843049963,-6.013280634624283,21.126913784070812,-36.84716820471444,23.84491556334433
-0.3953441028943899,-5.847658539730776,-2.785207040555205,42.82740250835313,-31.0493756343097,5.873292155034438
0.1713283991727667,-6.268950699631597,-1.9018738427297814,82.3237324334026,-29.61938554891664,-1.2030719651045167
-1.9129441470458846,-6.702741219383631,-4.10191939517121,93.16895809541943,-6.771981008403571,11.372175641415007
-1.6004039569191266,-6.191884107106297,-5.368657612677664,99.29410859732901,-3.767320297111651,5.449801337248379
-1.3053418795977274,-6.172795045901908,-4.6692324007607375,101.28241578902488,2.724036136565932,-1.6594185648775657
-1.915823088179165,-5.701243287945638,-4.968727604298695,116.11269235659404,-12.344849156169666,3.3354440536789633
-2.116522861134908,-5.914229549605192,-5.335959485039242,106.37964671742571,-15.996938441244039,11.028909721765427
-0.9038232364511065,-5.914204954960466,-4.935323021075906,125.92323535774068,-11.87875755009664,7.564748798170805
-1.0416330491477876,-5.392238164094957,-7.629408680791355,122.72579135223454,-10.137737354300176,9.712155367950173
-1.3359760532555591,-6.330544323743671,-9.47631393302568,126.4733449787746,-6.622289990774979,-4.083120348679569
0.03309155496115651,-7.246102178750031,-11.528423690912016,115.53872621329401,-16.758434141346164,-16.44377633098216
-0.5952475900396828,-6.358279325679521,-13.090694666157106,103.10225387592291,-24.45190275499342,-26.46281250024262
-3.413454918195895,-8.859679740887673,-15.674507005785905,70.47087153337368,2.790289774584215,-10.528935680639496
-3.447232066186591,-8.487511991763835,-15.912902022107405,73.12851059529623,-13.050192031457708,-44.89042595461268
-1.9576063788581577,-8.956747238111564,-14.119178070393893,29.48787125015874,9.735293490078634,-15.504217881312329
-0.4263540590027597,-8.211966361604025,-12.655599112846255,24.909754708343634,14.444863058481221,-0.23465275875453928
-1.0779726106464886,-8.319526891473691,-13.523368380581617,-0.5668078742685769,25.247878979133194,-21.36879552833047
-3.340753622460693,-8.032115864129988,-14.49556569445851,-23.211184703455817,26.47591389018148,-2.5371043730819243
-2.016996752239324,-7.842510372491637,-13.655949643140431,-53.32671351499374,6.557150226235654,18.344235930148663
-0.6076257549686682,-8.354275919384694,-13.955778888809219,-79.53017694413774,16.671755588554298,-6.140876709135347
0.17482190847332538,-7.807835995252493,-11.755462281831056,-91.6117848014534,-0.46123332568008646,-4.648448491790798
-0.339948454750296,-8.201807343486308,-10.887023821020412,-87.35686549847989,1.4360146613663423,5.823176230917982
0.4154749738095315,-7.6522833798526895,-10.072054754959577,-102.72347611293219,20.259471438000197,-1.5841992830314249
1.5947776396918516,-8.250493530542974,-11.045663723082335,-126.83995457001885,6.559219497861168,-12.998186439876026
0.4411872691207905,-7.417458920981534,-8.94719228565881,-140.80579452654933,21.257538387434032,-15.069930709346462
-1.5254395400279956,-7.189352802853188,-6.05610352343368,-133.8662916013608,-0.7525549199392292,-8.46980489401767
-2.03241063936122,-6.482847351298651,-4.09617918304306,-126.87247537113674,-1.8984230780061595,-3.272867986461576
-1.3664755551682777,-5.244130656019976,-3.1175942878389034,-78.23018208751205,5.045115325954601,0.3735228801128697
-0.08840845701783606,-5.615675325533584,-2.261792879481093,-59.226773870136846,7.060725751202678,7.426579995465658
-0.33025105014975953,-5.026038778708401,-0.9885140367040559,-18.37769041482653,12.91562393994319,6.86235853827797
-0.09947336245173588,-5.196880642173938,-3.873880703772888,-12.274986812779929,3.4322328745563206,10.88093440343647
-0.8522817894827941,-4.179071165104103,-4.908104617802232,13.064203892241588,-9.845800247264835,7.756226829626016
0.12758723591227722,-6.153723237222626,-6.751908223516637,-3.704818828126186,-8.876444449187606,2.1004028521085596
-0.20482926005279123,-4.087609561840752,-6.648313555328494,-2.2999735626470956,-8.833376311778437,-8.543534145139684
-1.062025240816696,-4.36958325482482,-7.069982467021651,-0.13393024307421353,-5.823443252039504,-27.424844976878607
-1.1840480880461457,-3.8577421449247478,-9.242744585330353,-9.853660400724156,-8.148728999456171,-27.083856757993573
-2.9166441973649055,-4.876349279834397,-9.857676605030957,-37.177632564654104,8.13784402081757,-21.410767029141148
-5.026714294364135,-4.104773716340119,-10.384449424819008,-32.804055190911306,11.296259847400414,9.913097797889646
-4.796876888679391,-4.1741682810535,-10.439395060148469,-59.34305768794203,-5.5274845207730685,30.48218075056397
-3.123111025912457,-2.7550995223157804,-9.040208798763572,-56.50871513114686,17.50679834572604,43.74799393608281
-4.6153713321783085,-3.8407975562357897,-7.071580397764508,-54.628990361915555,47.71979069687494,84.0378029780747
-7.046367624708238,-3.270597872571562,-6.845729111417767,-39.36544472488492,45.316942793964024,122.75249208210379
-4.829872363541779,-3.2831615144152972,-4.976232877361847,-24.370094640513102,52.757331687805014,166.82166146841018
1.570311516094521,-4.172234896647587,-3.666235610140521,1.2865693235304585,61.121563844757716,143.5157336028865
0.5948662358379229,-4.416794181015426,-5.16445350108671,49.972080270206945,65.18187496160499,141.02327724485082
1.3070012446782076,-5.441131579149802,-5.406920812847363,78.1640938377883,61.39128794862925,122.9422257525905
4.616412096912065,-5.802067306307733,-4.996085167650849,96.16912216110144,30.95573106672505,117.81125412004769
7.86890502302014,-5.74753423725973,-6.204762798328299,105.40661731666194,23.526645987072815,68.50211476815373
7.317747613476688,-6.568381879015073,-4.2322472948844485,118.11503241581065,37.03036570355206,31.71239760515085
6.659500858544551,-7.081916742620474,-6.48016467635956,124.83553154194912,13.20318074164808,3.0313841133525927
8.557777410346294,-7.629801503397594,-7.232818882517046,100.69133364912672,-10.980448307120174,-46.239278086389405
8.361200389759132,-6.885585067748173,-7.706643263608576,97.95770510407564,-27.428615616983212,-100.99736502555844
5.749405762287789,-7.883080801317362,-12.10951358008031,98.71217791306186,-35.65573079814432,-137.56748156510696
1.6992646853863367,-7.256638054031406,-13.162887344678218,45.75388535711775,-69.44037886180989,-145.0833297761933
2.3614279375238705,-7.416576594924258,-12.734038665540641,18.808439095805404,-103.56141180226166,-133.62026856596995
1.6881096812937901,-7.839152924348918,-12.528082375153291,-30.138747272759204,-124.45673753691118,-153.41569597448702
-4.5235530569387015,-7.155547325397951,-9.46737012452578,-31.852066247363666,-85.80650491858624,-128.42158662730822
-4.681146889506779,-6.414525359321842,-11.282286751317658,-27.14376077338281,-48.07574301589514,-81.11032555609926
-7.152915321835889,-4.471785010157087,-10.732673158430893,-20.420361143257715,-41.7012254478053,-20.96063501717835
-4.918847754076482,-4.582582911174305,-9.070507380364411,-22.313028315959038,-30.797155368213673,12.515905861324736
-0.5566459124347041,-5.396790401495913,-7.4602919573701545,-26.402268783655366,-18.740034357578345,9.653031329684566
-1.0151225732255602,-4.500675545150366,-6.908320091120138,3.040091980885757,10.456257924830101,-1.7678047550060527
-1.8757651236174238,-5.36981396122959,-8.423266482755434,12.221539870789464,15.328991507458241,-8.265214235979705
-2.5580401020589623,-5.462153279481061,-8.527782642360151,7.841465045319768,3.535861916990525,0.2198897665452222
-3.0476042246068054,-5.325707383729625,-8.385526778824905,0.41424917772377334,12.675074418809121,-1.7112345367106911
-0.5149711501013525,-5.575974997119804,-7.265605592126667,10.936214023145762,-5.035494085146659,5.087777124554632
-1.5506300924353376,-5.399177014665922,-7.547020046384323,2.2645525560922533,2.611667207680103,9.734732771718
-0.9100725610169804,-4.678305373843762,-7.025923825608729,15.29588580555125,16.771922874796722,30.864271083939368
-1.2887242495241287,-5.5445376833804065,-6.596424003667366,19.318764723828252,10.435867661661728,36.32954753811108
-0.31562640873265313,-5.793348246854863,-4.27418399207602,31.09711804737654,-4.267419719127572,37.01216066093714
1.4846822587793183,-7.151689081774602,-3.1733364878345616,44.80852607384056,-2.8015418134338606,24.265123389157516
1.4294474270539415,-6.975934981148207,-3.5398037874661488,47.987432698921275,9.134634875142206,15.26239370098684
0.6586987312591464,-7.085337510000107,-4.176817037964735,66.216315751723,-4.8364696913282526,21.12427579838276
-1.104839253278714,-6.2371343954431016,-4.4230228191522905,69.93027746578097,-12.27140014872807,25.032255540313773
